timestamp,asset_id,motor_temperature,intake_pressure,discharge_pressure,motor_current,radial_vibration,axial_vibration,flow_rate,efficiency
2026-01-25T21:30:00,ESP-Well-001,96.28,378.91,928.92,58.67,3.21,1.67,3319.74,83.65
2026-01-25T21:40:00,ESP-Well-001,100.88,411.07,1148.01,68.76,3.45,1.9,3449.62,83.34
2026-01-25T21:50:00,ESP-Well-001,88.55,352.34,993.25,56.46,3.82,2.1,2912.91,84.96
2026-01-25T22:00:00,ESP-Well-001,105.67,288.74,1112.31,54.07,3.48,2.11,2596.3,81.38
2026-01-25T22:10:00,ESP-Well-001,91.63,262.95,856.09,54.0,3.64,2.18,3453.07,79.55
2026-01-25T22:20:00,ESP-Well-001,99.99,323.02,905.75,59.79,3.87,1.96,2847.88,86.94
2026-01-25T22:30:00,ESP-Well-001,90.95,287.67,1096.86,54.62,3.84,1.82,2971.93,87.45
2026-01-25T22:40:00,ESP-Well-001,100.97,391.17,954.62,68.95,3.2,2.15,3291.77,80.8
2026-01-25T22:50:00,ESP-Well-001,85.12,441.58,848.45,66.14,3.97,1.97,2561.26,86.24
2026-01-25T23:00:00,ESP-Well-001,85.22,403.9,1177.81,51.76,3.75,1.82,2783.12,79.39
2026-01-25T23:10:00,ESP-Well-001,92.86,416.14,832.78,53.02,3.22,1.83,3064.8,81.69
2026-01-25T23:20:00,ESP-Well-001,106.08,377.83,1153.71,57.26,3.3,2.17,2506.31,86.97
2026-01-25T23:30:00,ESP-Well-001,105.14,327.98,1193.68,63.27,3.84,1.67,2634.79,77.03
2026-01-25T23:40:00,ESP-Well-001,100.48,259.18,1124.28,52.68,3.95,2.02,2512.57,81.99
2026-01-25T23:50:00,ESP-Well-001,93.22,342.71,857.29,67.78,3.43,1.68,2969.44,77.41
2026-01-26T00:00:00,ESP-Well-001,98.27,438.29,1029.55,62.69,3.57,1.96,2944.06,82.42
2026-01-26T00:10:00,ESP-Well-001,88.1,440.18,902.77,67.19,3.75,2.12,3159.13,77.3
2026-01-26T00:20:00,ESP-Well-001,86.47,359.67,967.32,68.03,3.94,1.84,2926.15,87.39
2026-01-26T00:30:00,ESP-Well-001,114.38,255.92,880.18,69.6,3.98,1.88,2513.3,81.6
2026-01-26T00:40:00,ESP-Well-001,99.26,322.71,1084.43,55.55,3.96,1.97,3342.01,86.61
2026-01-26T00:50:00,ESP-Well-001,100.29,372.12,1073.74,60.13,3.36,1.68,3277.8,76.17
2026-01-26T01:00:00,ESP-Well-001,95.96,256.15,1087.63,65.68,3.32,1.79,2791.44,87.89
2026-01-26T01:10:00,ESP-Well-001,104.87,426.24,1071.57,64.27,3.65,1.63,3176.92,78.62
2026-01-26T01:20:00,ESP-Well-001,85.48,275.5,1133.2,54.44,3.59,1.94,3038.86,75.3
2026-01-26T01:30:00,ESP-Well-001,93.45,349.47,899.05,64.23,3.53,1.97,3405.03,86.06
2026-01-26T01:40:00,ESP-Well-001,111.21,396.74,1055.29,52.2,3.52,2.15,3255.41,75.59
2026-01-26T01:50:00,ESP-Well-001,101.7,447.82,801.9,67.78,3.69,1.88,2840.36,81.48
2026-01-26T02:00:00,ESP-Well-001,88.19,288.36,939.49,66.11,3.33,2.05,3287.08,75.14
2026-01-26T02:10:00,ESP-Well-001,105.63,311.63,1108.86,56.11,3.32,1.65,2634.69,83.13
2026-01-26T02:20:00,ESP-Well-001,113.12,286.6,874.04,56.65,3.92,1.9,2730.31,86.62
2026-01-26T02:30:00,ESP-Well-001,110.91,329.24,838.55,56.71,3.86,1.64,3393.77,83.73
2026-01-26T02:40:00,ESP-Well-001,110.44,273.69,1191.78,64.86,3.26,1.64,2996.73,80.32
2026-01-26T02:50:00,ESP-Well-001,100.2,429.53,825.35,50.17,3.72,2.13,3458.1,87.07
2026-01-26T03:00:00,ESP-Well-001,90.31,276.41,1110.51,51.52,3.25,2.17,2889.93,83.9
2026-01-26T03:10:00,ESP-Well-001,105.91,255.63,1176.24,61.03,3.77,2.1,3187.93,82.15
2026-01-26T03:20:00,ESP-Well-001,104.62,362.15,1110.48,68.54,3.3,2.15,2691.19,76.96
2026-01-26T03:30:00,ESP-Well-001,91.29,404.48,950.49,62.59,3.49,1.84,3427.27,82.19
2026-01-26T03:40:00,ESP-Well-001,92.35,258.17,1035.83,65.97,3.91,2.02,2961.58,80.14
2026-01-26T03:50:00,ESP-Well-001,101.48,254.45,978.61,53.24,3.68,2.18,3344.25,76.98
2026-01-26T04:00:00,ESP-Well-001,92.81,337.57,1146.59,54.1,3.5,2.03,3082.81,79.5
2026-01-26T04:10:00,ESP-Well-001,87.31,386.0,1087.5,50.27,3.31,1.74,2524.46,81.15
2026-01-26T04:20:00,ESP-Well-001,106.89,276.04,848.01,68.5,3.23,2.01,3370.31,80.04
2026-01-26T04:30:00,ESP-Well-001,99.5,347.3,1168.26,56.33,3.23,1.66,2889.02,77.25
2026-01-26T04:40:00,ESP-Well-001,93.77,364.62,1147.09,53.06,3.66,2.06,3395.9,81.78
2026-01-26T04:50:00,ESP-Well-001,87.93,424.7,890.52,52.26,3.52,1.96,3323.76,82.3
2026-01-26T05:00:00,ESP-Well-001,100.84,334.24,932.27,63.03,3.87,1.86,3374.32,86.33
2026-01-26T05:10:00,ESP-Well-001,103.28,320.62,987.03,57.55,3.41,1.92,3300.58,87.15
2026-01-26T05:20:00,ESP-Well-001,111.64,416.45,941.68,62.62,3.81,2.12,2723.28,86.01
2026-01-26T05:30:00,ESP-Well-001,97.3,429.15,822.19,55.37,3.82,1.93,3057.85,75.97
2026-01-26T05:40:00,ESP-Well-001,103.34,296.12,808.32,51.56,3.82,1.89,3313.21,77.84
2026-01-26T05:50:00,ESP-Well-001,108.75,372.07,1160.04,64.58,3.93,1.8,2522.87,79.31
2026-01-26T06:00:00,ESP-Well-001,97.6,264.23,978.84,60.81,3.8,2.1,2542.81,85.17
2026-01-26T06:10:00,ESP-Well-001,109.21,290.81,1064.64,58.04,3.99,1.96,3185.23,83.82
2026-01-26T06:20:00,ESP-Well-001,108.72,356.95,1108.41,52.05,3.54,1.9,3330.02,80.07
2026-01-26T06:30:00,ESP-Well-001,109.33,421.41,1145.07,50.33,3.78,1.95,2876.33,86.65
2026-01-26T06:40:00,ESP-Well-001,111.12,353.18,983.39,54.25,3.39,1.69,2882.12,77.65
2026-01-26T06:50:00,ESP-Well-001,91.16,432.9,1118.73,60.96,3.28,2.04,3315.18,77.66
2026-01-26T07:00:00,ESP-Well-001,107.14,385.45,1040.11,51.53,3.26,1.8,2840.59,78.41
2026-01-26T07:10:00,ESP-Well-001,114.71,295.38,877.3,63.2,3.91,2.08,3392.6,79.51
2026-01-26T07:20:00,ESP-Well-001,90.88,289.06,919.35,51.62,3.92,1.84,2795.55,79.33
2026-01-26T07:30:00,ESP-Well-001,100.04,262.58,908.63,55.82,3.87,1.87,3027.4,76.64
2026-01-26T07:40:00,ESP-Well-001,101.52,281.75,867.39,52.19,3.97,2.2,2592.4,78.85
2026-01-26T07:50:00,ESP-Well-001,87.6,442.29,920.21,55.21,3.51,1.92,2625.61,75.63
2026-01-26T08:00:00,ESP-Well-001,108.69,404.13,969.76,54.24,3.58,1.87,2569.6,79.31
2026-01-26T08:10:00,ESP-Well-001,101.96,321.86,895.88,50.86,3.47,1.92,2676.26,80.89
2026-01-26T08:20:00,ESP-Well-001,101.03,262.71,1167.26,64.42,3.76,2.11,2634.27,79.57
2026-01-26T08:30:00,ESP-Well-001,108.79,393.5,1184.55,68.28,3.27,1.64,2722.73,87.5
2026-01-26T08:40:00,ESP-Well-001,103.67,344.87,932.03,51.95,3.99,2.05,3262.28,83.14
2026-01-26T08:50:00,ESP-Well-001,98.21,437.54,963.56,55.48,3.78,1.76,3225.03,79.0
2026-01-26T09:00:00,ESP-Well-001,109.92,270.49,969.92,52.38,3.81,1.61,3464.2,82.77
2026-01-26T09:10:00,ESP-Well-001,97.5,260.78,853.37,64.25,3.57,2.19,2556.44,86.99
2026-01-26T09:20:00,ESP-Well-001,99.02,412.58,875.08,51.94,3.51,2.15,3117.16,87.37
2026-01-26T09:30:00,ESP-Well-001,98.9,392.43,1108.73,68.89,3.7,1.86,3033.17,85.06
2026-01-26T09:40:00,ESP-Well-001,106.41,429.08,983.35,61.12,3.39,1.91,2854.27,76.99
2026-01-26T09:50:00,ESP-Well-001,97.16,374.67,813.63,66.61,3.87,1.6,2800.85,86.67
2026-01-26T10:00:00,ESP-Well-001,101.79,344.11,1070.29,66.14,3.41,1.75,3204.61,79.72
2026-01-26T10:10:00,ESP-Well-001,114.79,271.93,887.85,66.69,3.66,1.76,2646.14,75.87
2026-01-26T10:20:00,ESP-Well-001,107.04,435.11,1171.35,52.07,3.55,1.67,2762.28,82.9
2026-01-26T10:30:00,ESP-Well-001,92.69,302.54,1042.51,63.22,3.24,1.9,3355.22,83.96
2026-01-26T10:40:00,ESP-Well-001,97.95,277.92,1198.09,53.19,3.88,2.18,3177.07,84.48
2026-01-26T10:50:00,ESP-Well-001,85.07,381.08,1076.14,51.14,3.81,1.87,2968.46,83.8
2026-01-26T11:00:00,ESP-Well-001,93.63,335.58,1143.17,63.29,3.82,1.76,3328.42,86.22
2026-01-26T11:10:00,ESP-Well-001,108.03,381.44,1025.36,50.64,3.65,1.79,3287.75,76.42
2026-01-26T11:20:00,ESP-Well-001,98.45,360.22,809.34,58.7,3.95,1.79,3414.19,81.17
2026-01-26T11:30:00,ESP-Well-001,106.08,251.5,875.0,59.77,3.75,1.89,2767.87,83.29
2026-01-26T11:40:00,ESP-Well-001,105.49,382.7,1097.06,69.99,3.87,2.18,2764.67,82.05
2026-01-26T11:50:00,ESP-Well-001,99.49,377.84,875.45,57.34,3.38,1.95,2725.09,82.06
2026-01-26T12:00:00,ESP-Well-001,109.64,361.92,1053.97,58.49,3.45,1.66,3206.04,77.54
2026-01-26T12:10:00,ESP-Well-001,85.47,253.46,876.29,66.62,3.9,2.13,3232.78,76.49
2026-01-26T12:20:00,ESP-Well-001,109.35,270.83,996.28,61.86,3.29,1.68,2780.44,81.57
2026-01-26T12:30:00,ESP-Well-001,96.17,439.8,1160.91,54.55,3.79,2.04,3467.42,80.18
2026-01-26T12:40:00,ESP-Well-001,96.03,428.09,1087.37,66.28,3.56,2.15,2809.54,82.85
2026-01-26T12:50:00,ESP-Well-001,99.59,374.39,1149.03,55.68,3.51,1.65,3093.05,77.98
2026-01-26T13:00:00,ESP-Well-001,107.96,380.02,1175.63,66.14,3.76,2.01,2901.76,84.58
2026-01-26T13:10:00,ESP-Well-001,94.52,282.29,1124.77,65.31,3.51,1.88,3050.42,82.3
2026-01-26T13:20:00,ESP-Well-001,95.05,377.45,1009.96,68.78,3.98,1.7,3431.54,87.48
2026-01-26T13:30:00,ESP-Well-001,109.04,356.17,1065.46,68.33,3.92,1.68,2783.44,83.99
2026-01-26T13:40:00,ESP-Well-001,86.42,253.36,1021.05,54.47,3.73,1.62,3054.04,75.93
2026-01-26T13:50:00,ESP-Well-001,86.3,290.75,1187.72,67.9,3.85,1.97,3017.42,76.38
2026-01-26T14:00:00,ESP-Well-001,94.09,345.24,977.68,56.27,3.93,2.08,2659.87,83.08
2026-01-26T14:10:00,ESP-Well-001,100.73,360.72,1147.0,68.37,3.55,1.98,3378.33,76.08
2026-01-26T14:20:00,ESP-Well-001,88.38,417.07,882.35,58.4,3.5,1.77,3297.68,82.19
2026-01-26T14:30:00,ESP-Well-001,91.4,297.97,1132.75,64.83,3.6,1.92,3054.57,81.62
2026-01-26T14:40:00,ESP-Well-001,86.6,416.5,934.88,66.01,3.27,1.63,2628.54,82.86
2026-01-26T14:50:00,ESP-Well-001,92.89,359.46,1140.19,54.48,3.23,1.74,2728.06,82.97
2026-01-26T15:00:00,ESP-Well-001,103.66,320.83,1074.96,62.59,3.73,1.73,3054.3,79.0
2026-01-26T15:10:00,ESP-Well-001,106.01,326.94,945.18,51.22,3.26,1.88,2757.65,80.72
2026-01-26T15:20:00,ESP-Well-001,114.67,359.5,1053.05,65.45,3.57,1.77,2595.91,76.74
2026-01-26T15:30:00,ESP-Well-001,95.41,364.12,918.5,54.48,3.95,1.8,3351.95,86.76
2026-01-26T15:40:00,ESP-Well-001,109.38,413.49,962.24,67.55,3.78,2.1,3357.72,75.57
2026-01-26T15:50:00,ESP-Well-001,98.05,258.23,845.68,61.45,3.56,1.98,2548.5,87.22
2026-01-26T16:00:00,ESP-Well-001,90.2,385.01,933.34,53.51,3.96,2.06,2755.68,76.94
2026-01-26T16:10:00,ESP-Well-001,85.65,319.32,825.46,56.65,3.49,1.76,2858.64,80.16
2026-01-26T16:20:00,ESP-Well-001,94.59,411.4,993.92,53.6,3.48,1.91,2997.98,80.7
2026-01-26T16:30:00,ESP-Well-001,111.51,376.6,908.54,53.47,3.74,1.69,2552.74,87.31
2026-01-26T16:40:00,ESP-Well-001,98.26,360.11,1049.5,57.56,3.4,1.73,2624.25,84.76
2026-01-26T16:50:00,ESP-Well-001,98.75,375.56,1139.38,57.62,3.87,1.9,2662.6,79.73
2026-01-26T17:00:00,ESP-Well-001,105.05,387.54,960.46,67.6,3.28,1.69,2610.44,78.31
2026-01-26T17:10:00,ESP-Well-001,85.81,367.91,1174.55,66.04,3.44,1.85,2694.85,75.01
2026-01-26T17:20:00,ESP-Well-001,109.53,335.65,890.21,62.12,3.57,1.89,2714.33,79.11
2026-01-26T17:30:00,ESP-Well-001,109.33,269.26,1013.18,66.92,3.86,2.01,2763.85,78.9
2026-01-26T17:40:00,ESP-Well-001,113.56,250.5,834.29,60.65,3.39,1.91,2567.21,78.19
2026-01-26T17:50:00,ESP-Well-001,96.95,346.28,1178.34,58.96,3.81,1.62,2741.07,75.76
2026-01-26T18:00:00,ESP-Well-001,104.32,270.53,940.34,53.28,3.64,1.91,3129.59,81.87
2026-01-26T18:10:00,ESP-Well-001,88.7,289.12,1149.5,69.83,3.79,1.75,3325.15,82.54
2026-01-26T18:20:00,ESP-Well-001,92.42,270.32,864.36,67.24,3.71,2.08,2662.55,81.77
2026-01-26T18:30:00,ESP-Well-001,88.17,414.14,908.39,57.76,3.28,1.95,2593.94,84.4
2026-01-26T18:40:00,ESP-Well-001,105.11,366.28,959.41,66.53,3.83,1.87,2944.14,77.36
2026-01-26T18:50:00,ESP-Well-001,105.57,439.42,896.6,58.25,3.84,1.85,3058.21,82.23
2026-01-26T19:00:00,ESP-Well-001,89.18,412.25,832.5,67.97,3.22,2.11,2829.25,85.21
2026-01-26T19:10:00,ESP-Well-001,99.16,277.25,1108.25,65.07,3.67,1.89,2891.34,79.28
2026-01-26T19:20:00,ESP-Well-001,108.52,408.23,1035.48,61.26,3.86,2.09,2619.54,78.6
2026-01-26T19:30:00,ESP-Well-001,100.87,342.09,1080.77,54.33,3.21,1.93,3064.46,87.8
2026-01-26T19:40:00,ESP-Well-001,91.11,426.56,942.16,56.78,3.71,1.62,2959.39,75.85
2026-01-26T19:50:00,ESP-Well-001,92.8,282.89,1183.85,67.64,3.31,2.19,3069.12,85.82
2026-01-26T20:00:00,ESP-Well-001,91.01,250.47,1069.66,66.33,3.86,2.1,2554.83,87.49
2026-01-26T20:10:00,ESP-Well-001,108.65,311.95,1129.22,53.05,3.51,1.9,3441.16,85.46
2026-01-26T20:20:00,ESP-Well-001,94.36,389.03,994.22,69.84,3.25,2.03,3314.64,76.65
2026-01-26T20:30:00,ESP-Well-001,96.93,330.7,1195.23,69.54,3.89,2.0,2709.0,87.86
2026-01-26T20:40:00,ESP-Well-001,86.07,376.57,1067.22,67.61,3.63,2.02,3228.71,75.1
2026-01-26T20:50:00,ESP-Well-001,99.03,395.83,915.24,58.7,3.64,2.08,3028.54,81.45
2026-01-26T21:00:00,ESP-Well-001,96.25,419.88,900.79,58.31,3.35,2.17,3191.5,79.95
2026-01-26T21:10:00,ESP-Well-001,111.98,393.04,807.49,50.87,3.71,1.92,3391.74,80.43
2026-01-26T21:20:00,ESP-Well-001,97.49,402.74,947.5,58.6,3.28,1.69,3000.38,75.63
2026-01-26T21:30:00,ESP-Well-001,105.3,252.07,1041.84,54.85,3.28,1.75,3369.18,75.96
2026-01-26T21:40:00,ESP-Well-001,109.16,336.18,1061.63,52.4,3.5,1.95,2901.75,76.09
2026-01-26T21:50:00,ESP-Well-001,104.44,376.52,1072.82,58.65,3.34,2.08,2651.06,78.03
2026-01-26T22:00:00,ESP-Well-001,102.49,251.24,1024.03,69.29,3.77,2.07,3246.81,76.61
2026-01-26T22:10:00,ESP-Well-001,104.65,386.06,809.12,52.8,3.99,1.83,2733.11,78.13
2026-01-26T22:20:00,ESP-Well-001,93.41,255.26,857.48,56.03,3.72,1.97,2507.42,85.5
2026-01-26T22:30:00,ESP-Well-001,104.47,336.84,1186.29,54.83,3.6,1.72,2997.2,78.91
2026-01-26T22:40:00,ESP-Well-001,109.22,336.54,1135.53,54.11,3.8,1.66,2733.21,75.5
2026-01-26T22:50:00,ESP-Well-001,108.55,378.74,1187.31,56.62,3.8,1.8,2669.77,82.92
2026-01-26T23:00:00,ESP-Well-001,96.6,423.69,1120.8,56.96,3.54,1.61,3126.36,80.01
2026-01-26T23:10:00,ESP-Well-001,108.49,447.32,1068.78,66.66,3.45,1.77,2612.55,77.38
2026-01-26T23:20:00,ESP-Well-001,104.19,310.15,967.78,56.09,3.23,2.05,3340.44,79.28
2026-01-26T23:30:00,ESP-Well-001,98.44,322.21,919.7,62.18,3.95,1.7,3076.56,75.96
2026-01-26T23:40:00,ESP-Well-001,94.02,396.37,906.91,63.54,3.95,2.01,3081.82,84.72
2026-01-26T23:50:00,ESP-Well-001,89.56,394.36,1121.92,54.22,3.73,1.9,2740.39,80.18
2026-01-27T00:00:00,ESP-Well-001,95.05,434.91,1140.37,53.5,3.71,1.87,2785.64,86.2
2026-01-27T00:10:00,ESP-Well-001,102.4,304.01,857.44,51.9,3.54,1.76,3103.22,76.78
2026-01-27T00:20:00,ESP-Well-001,111.95,322.03,931.14,60.53,3.23,1.8,3207.95,82.61
2026-01-27T00:30:00,ESP-Well-001,105.11,372.51,1194.75,62.55,3.78,1.79,2770.11,79.82
2026-01-27T00:40:00,ESP-Well-001,113.43,413.27,903.98,62.75,3.94,1.89,2589.15,77.93
2026-01-27T00:50:00,ESP-Well-001,97.63,329.45,811.71,57.2,3.5,2.01,3223.12,85.29
2026-01-27T01:00:00,ESP-Well-001,92.9,363.73,1171.77,52.5,3.73,2.05,3455.05,85.09
2026-01-27T01:10:00,ESP-Well-001,99.95,326.6,1132.64,63.29,3.36,1.85,2592.9,75.26
2026-01-27T01:20:00,ESP-Well-001,110.61,364.08,1193.55,54.75,3.73,1.87,3466.77,87.51
2026-01-27T01:30:00,ESP-Well-001,92.38,295.1,1197.86,69.84,3.89,1.85,3020.27,81.02
2026-01-27T01:40:00,ESP-Well-001,110.14,425.45,902.24,68.22,3.37,2.03,3325.49,79.96
2026-01-27T01:50:00,ESP-Well-001,103.55,390.14,840.0,56.8,3.3,1.75,2510.18,76.13
2026-01-27T02:00:00,ESP-Well-001,114.83,255.39,984.06,59.54,3.76,2.15,3287.63,79.23
2026-01-27T02:10:00,ESP-Well-001,110.93,276.53,1132.99,67.7,3.77,1.91,3163.81,85.59
2026-01-27T02:20:00,ESP-Well-001,85.0,354.61,1107.65,66.81,3.84,1.86,2722.65,82.72
2026-01-27T02:30:00,ESP-Well-001,86.83,423.19,1112.68,54.82,3.62,1.64,2729.27,82.61
2026-01-27T02:40:00,ESP-Well-001,111.58,370.26,1114.04,64.09,3.39,2.0,3288.86,81.29
2026-01-27T02:50:00,ESP-Well-001,106.69,359.71,849.85,65.13,3.95,2.16,3454.13,81.82
2026-01-27T03:00:00,ESP-Well-001,85.62,280.44,919.0,53.18,3.93,1.65,2824.94,82.21
2026-01-27T03:10:00,ESP-Well-001,101.43,256.48,1052.97,61.52,3.64,1.7,2697.8,77.41
2026-01-27T03:20:00,ESP-Well-001,108.86,323.64,872.44,56.53,3.41,1.84,3229.24,82.2
2026-01-27T03:30:00,ESP-Well-001,88.59,400.28,1160.47,68.05,3.75,1.68,3141.91,87.55
2026-01-27T03:40:00,ESP-Well-001,101.99,359.2,841.41,57.0,3.83,2.2,2642.48,86.51
2026-01-27T03:50:00,ESP-Well-001,86.37,269.88,1126.01,68.69,3.32,1.98,2901.73,78.48
2026-01-27T04:00:00,ESP-Well-001,89.0,325.64,1029.35,66.41,3.22,1.81,2614.72,77.1
2026-01-27T04:10:00,ESP-Well-001,94.74,342.63,864.04,61.84,3.6,2.02,2503.27,81.69
2026-01-27T04:20:00,ESP-Well-001,112.82,399.66,1032.72,50.86,3.62,1.74,3235.56,77.75
2026-01-27T04:30:00,ESP-Well-001,86.88,325.59,1124.09,67.56,3.65,1.73,3186.65,86.51
2026-01-27T04:40:00,ESP-Well-001,98.88,323.98,1093.79,52.46,3.47,1.85,2789.53,75.21
2026-01-27T04:50:00,ESP-Well-001,90.34,421.72,1194.15,56.99,3.58,2.11,2695.56,78.24
2026-01-27T05:00:00,ESP-Well-001,107.1,253.35,1121.86,50.69,3.42,2.01,3131.45,75.67
2026-01-27T05:10:00,ESP-Well-001,90.42,293.55,922.32,59.75,3.63,1.83,3322.81,87.24
2026-01-27T05:20:00,ESP-Well-001,108.39,379.5,938.37,56.92,3.23,2.02,3452.0,79.0
2026-01-27T05:30:00,ESP-Well-001,105.86,260.19,929.41,57.44,3.7,1.93,2978.55,87.1
2026-01-27T05:40:00,ESP-Well-001,93.11,340.25,1174.68,53.72,3.93,1.61,2803.38,77.62
2026-01-27T05:50:00,ESP-Well-001,113.4,321.73,996.87,69.91,3.92,1.99,2653.11,86.1
2026-01-27T06:00:00,ESP-Well-001,85.25,411.4,815.84,67.7,3.27,1.68,2918.18,77.02
2026-01-27T06:10:00,ESP-Well-001,97.36,335.06,1196.2,54.33,3.24,1.81,3481.35,86.15
2026-01-27T06:20:00,ESP-Well-001,106.2,344.48,1018.0,61.2,3.55,2.02,3059.83,85.29
2026-01-27T06:30:00,ESP-Well-001,97.2,336.45,1131.4,56.84,3.35,1.69,2791.68,75.51
2026-01-27T06:40:00,ESP-Well-001,90.61,365.99,875.14,66.6,3.61,1.81,3109.8,84.37
2026-01-27T06:50:00,ESP-Well-001,96.96,433.21,932.53,61.77,3.7,1.68,2606.25,75.96
2026-01-27T07:00:00,ESP-Well-001,105.44,268.48,932.38,64.77,3.88,1.92,3370.39,80.55
2026-01-27T07:10:00,ESP-Well-001,87.63,280.56,944.06,51.63,3.74,1.6,2933.13,77.62
2026-01-27T07:20:00,ESP-Well-001,100.09,342.44,1113.17,53.9,3.47,2.15,2853.57,79.27
2026-01-27T07:30:00,ESP-Well-001,105.71,440.11,1078.15,51.8,3.8,1.61,3094.36,84.87
2026-01-27T07:40:00,ESP-Well-001,89.84,376.86,1120.99,55.67,3.29,1.97,3407.29,82.98
2026-01-27T07:50:00,ESP-Well-001,102.84,298.13,872.26,64.1,3.82,1.75,3386.22,76.92
2026-01-27T08:00:00,ESP-Well-001,114.73,416.99,1028.39,51.03,3.98,1.9,3293.25,83.96
2026-01-27T08:10:00,ESP-Well-001,85.39,309.67,992.74,63.24,3.58,1.64,3449.79,82.44
2026-01-27T08:20:00,ESP-Well-001,88.99,427.32,907.9,60.29,3.57,1.88,2830.6,87.24
2026-01-27T08:30:00,ESP-Well-001,111.61,287.23,914.18,53.57,3.33,2.1,3059.31,83.9
2026-01-27T08:40:00,ESP-Well-001,109.88,379.51,920.12,60.38,3.26,1.98,3313.18,75.02
2026-01-27T08:50:00,ESP-Well-001,85.24,328.05,817.23,52.75,3.28,1.98,3024.0,83.77
2026-01-27T09:00:00,ESP-Well-001,88.03,377.44,1088.62,59.49,3.84,2.11,2742.47,77.5
2026-01-27T09:10:00,ESP-Well-001,94.84,388.25,855.29,63.55,3.38,2.0,2667.38,87.93
2026-01-27T09:20:00,ESP-Well-001,106.26,321.18,1024.51,64.13,3.78,2.02,2639.51,82.92
2026-01-27T09:30:00,ESP-Well-001,95.91,309.55,825.04,58.61,3.37,1.65,3164.44,86.26
2026-01-27T09:40:00,ESP-Well-001,90.31,422.61,865.23,67.77,3.3,2.09,3343.89,85.33
2026-01-27T09:50:00,ESP-Well-001,113.79,327.13,1196.18,66.74,3.72,1.98,2773.37,77.19
2026-01-27T10:00:00,ESP-Well-001,90.69,409.68,1197.65,65.16,3.5,1.84,3403.23,77.44
2026-01-27T10:10:00,ESP-Well-001,102.2,304.16,911.06,53.47,3.3,2.16,2553.74,85.57
2026-01-27T10:20:00,ESP-Well-001,91.61,432.01,1024.9,65.89,3.37,2.1,3316.17,84.32
2026-01-27T10:30:00,ESP-Well-001,110.02,327.81,1023.25,68.4,3.26,1.93,3098.85,86.29
2026-01-27T10:40:00,ESP-Well-001,96.87,371.92,908.93,60.34,3.36,2.12,2528.28,76.47
2026-01-27T10:50:00,ESP-Well-001,107.71,252.56,1053.81,57.91,3.22,2.02,2977.31,76.42
2026-01-27T11:00:00,ESP-Well-001,101.55,323.24,1003.03,57.55,3.49,1.68,2944.49,80.17
2026-01-27T11:10:00,ESP-Well-001,103.64,449.21,984.55,54.51,3.32,2.2,3010.86,77.08
2026-01-27T11:20:00,ESP-Well-001,104.28,375.26,875.01,51.01,3.2,1.77,3415.32,75.14
2026-01-27T11:30:00,ESP-Well-001,97.43,397.82,837.64,60.6,3.29,1.76,2809.67,79.41
2026-01-27T11:40:00,ESP-Well-001,93.33,412.48,935.63,58.39,3.99,1.92,3165.16,80.31
2026-01-27T11:50:00,ESP-Well-001,94.11,393.22,1080.48,56.84,3.62,1.99,2744.86,86.75
2026-01-27T12:00:00,ESP-Well-001,113.78,371.68,940.75,53.19,3.39,1.6,3303.78,85.69
2026-01-27T12:10:00,ESP-Well-001,95.54,423.13,1163.05,53.32,3.8,1.87,3381.47,85.7
2026-01-27T12:20:00,ESP-Well-001,112.57,358.33,897.12,65.8,3.72,1.97,2948.5,80.31
2026-01-27T12:30:00,ESP-Well-001,106.86,421.13,834.07,64.99,3.28,1.98,3024.31,86.45
2026-01-27T12:40:00,ESP-Well-001,94.64,262.38,1032.72,68.0,3.63,2.13,2962.93,82.53
2026-01-27T12:50:00,ESP-Well-001,91.73,313.8,1023.09,65.38,3.36,1.83,3324.58,79.97
2026-01-27T13:00:00,ESP-Well-001,95.74,416.08,1040.46,59.85,3.52,1.67,2902.78,79.34
2026-01-27T13:10:00,ESP-Well-001,113.63,417.78,865.73,67.46,3.59,1.66,3247.48,86.91
2026-01-27T13:20:00,ESP-Well-001,105.72,270.39,999.29,63.74,3.76,1.81,2895.8,87.35
2026-01-27T13:30:00,ESP-Well-001,88.47,438.42,1192.96,59.9,3.68,1.76,3449.11,80.04
2026-01-27T13:40:00,ESP-Well-001,111.32,288.67,850.08,58.19,3.79,2.18,2643.77,80.48
2026-01-27T13:50:00,ESP-Well-001,108.66,376.51,1099.93,61.0,3.51,2.14,2814.18,87.98
2026-01-27T14:00:00,ESP-Well-001,88.14,256.79,844.39,61.43,3.3,1.61,3294.87,77.73
2026-01-27T14:10:00,ESP-Well-001,106.92,295.72,1095.52,51.61,3.74,2.09,2729.9,79.86
2026-01-27T14:20:00,ESP-Well-001,98.18,309.76,1092.51,61.73,3.3,1.8,2740.73,77.97
2026-01-27T14:30:00,ESP-Well-001,102.26,306.41,1164.35,59.39,3.95,1.66,2822.38,76.35
2026-01-27T14:40:00,ESP-Well-001,109.8,384.49,970.64,60.13,3.83,1.9,2535.63,76.91
2026-01-27T14:50:00,ESP-Well-001,103.05,342.01,954.46,69.2,3.54,1.61,3073.83,79.58
2026-01-27T15:00:00,ESP-Well-001,89.75,332.24,994.33,68.38,3.24,2.2,2800.96,76.69
2026-01-27T15:10:00,ESP-Well-001,90.17,298.4,942.91,59.73,3.51,2.06,3159.96,82.6
